,id,pred_lgb,pred_svr,pred_ridge,pred_enet,pred_lasso,pred_voting,pred_stacking
1138,2599,286248.4605121353,286248.4605121353,286248.4605121353,286248.4605121353,286248.4605121353,286248.4605121353,286248.4605121353
1139,2600,148456.13195407184,148456.13195407184,148456.13195407184,148456.13195407184,148456.13195407184,148456.13195407184,148456.13195407184
1140,2601,144091.64298945403,144091.64298945403,144091.64298945403,144091.64298945403,144091.64298945403,144091.64298945403,144091.64298945403
1141,2602,81735.24520989995,81735.24520989995,81735.24520989995,81735.24520989995,81735.24520989995,81735.24520989995,81735.24520989995
1142,2603,95795.88335327817,95795.88335327817,95795.88335327817,95795.88335327817,95795.88335327817,95795.88335327817,95795.88335327817
1143,2604,83937.79293601362,83937.79293601362,83937.79293601362,83937.79293601362,83937.79293601362,83937.79293601362,83937.79293601362
1144,2605,76040.34444844029,76040.34444844029,76040.34444844029,76040.34444844029,76040.34444844029,76040.34444844029,76040.34444844029
1145,2606,148363.13886860802,148363.13886860802,148363.13886860802,148363.13886860802,148363.13886860802,148363.13886860802,148363.13886860802
1146,2607,189065.7900458093,189065.7900458093,189065.7900458093,189065.7900458093,189065.7900458093,189065.7900458093,189065.7900458093
1147,2608,200940.02966190933,200940.02966190933,200940.02966190933,200940.02966190933,200940.02966190933,200940.02966190933,200940.02966190933
1148,2609,167808.4414346504,167808.4414346504,167808.4414346504,167808.4414346504,167808.4414346504,167808.4414346504,167808.4414346504
1149,2610,105766.42110137819,105766.42110137819,105766.42110137819,105766.42110137819,105766.42110137819,105766.42110137819,105766.42110137819
1150,2611,122449.15844130266,122449.15844130266,122449.15844130266,122449.15844130266,122449.15844130266,122449.15844130266,122449.15844130266
1151,2612,157074.04565285725,157074.04565285725,157074.04565285725,157074.04565285725,157074.04565285725,157074.04565285725,157074.04565285725
1152,2613,134480.84721762908,134480.84721762908,134480.84721762908,134480.84721762908,134480.84721762908,134480.84721762908,134480.84721762908
1153,2614,130438.24070686601,130438.24070686601,130438.24070686601,130438.24070686601,130438.24070686601,130438.24070686601,130438.24070686601
1154,2615,158274.79815823486,158274.79815823486,158274.79815823486,158274.79815823486,158274.79815823486,158274.79815823486,158274.79815823486
1155,2616,141570.19300042884,141570.19300042884,141570.19300042884,141570.19300042884,141570.19300042884,141570.19300042884,141570.19300042884
1156,2617,173760.83925833798,173760.83925833798,173760.83925833798,173760.83925833798,173760.83925833798,173760.83925833798,173760.83925833798
1157,2618,183347.00064250935,183347.00064250935,183347.00064250935,183347.00064250935,183347.00064250935,183347.00064250935,183347.00064250935
1158,2619,183455.3844594513,183455.3844594513,183455.3844594513,183455.3844594513,183455.3844594513,183455.3844594513,183455.3844594513
1159,2620,182343.96347874327,182343.96347874327,182343.96347874327,182343.96347874327,182343.96347874327,182343.96347874327,182343.96347874327
1160,2621,180848.2968707999,180848.2968707999,180848.2968707999,180848.2968707999,180848.2968707999,180848.2968707999,180848.2968707999
1161,2622,187055.78255786793,187055.78255786793,187055.78255786793,187055.78255786793,187055.78255786793,187055.78255786793,187055.78255786793
1162,2623,240698.44238392528,240698.44238392528,240698.44238392528,240698.44238392528,240698.44238392528,240698.44238392528,240698.44238392528
1163,2624,289690.3939066654,289690.3939066654,289690.3939066654,289690.3939066654,289690.3939066654,289690.3939066654,289690.3939066654
1164,2625,309983.20033637213,309983.20033637213,309983.20033637213,309983.20033637213,309983.20033637213,309983.20033637213,309983.20033637213
1165,2626,177291.35110178989,177291.35110178989,177291.35110178989,177291.35110178989,177291.35110178989,177291.35110178989,177291.35110178989
1166,2627,173421.9463020764,173421.9463020764,173421.9463020764,173421.9463020764,173421.9463020764,173421.9463020764,173421.9463020764
1167,2628,513003.85561803065,513003.85561803065,513003.85561803065,513003.85561803065,513003.85561803065,513003.85561803065,513003.85561803065
1168,2629,497960.4649049853,497960.4649049853,497960.4649049853,497960.4649049853,497960.4649049853,497960.4649049853,497960.4649049853
1169,2630,415443.0855551665,415443.0855551665,415443.0855551665,415443.0855551665,415443.0855551665,415443.0855551665,415443.0855551665
1170,2631,479076.3424562599,479076.3424562599,479076.3424562599,479076.3424562599,479076.3424562599,479076.3424562599,479076.3424562599
1171,2632,463298.86670829606,463298.86670829606,463298.86670829606,463298.86670829606,463298.86670829606,463298.86670829606,463298.86670829606
1172,2633,315254.01348027133,315254.01348027133,315254.01348027133,315254.01348027133,315254.01348027133,315254.01348027133,315254.01348027133
1173,2634,430397.4122091985,430397.4122091985,430397.4122091985,430397.4122091985,430397.4122091985,430397.4122091985,430397.4122091985
1174,2635,162727.59342604602,162727.59342604602,162727.59342604602,162727.59342604602,162727.59342604602,162727.59342604602,162727.59342604602
1175,2636,175931.56205565284,175931.56205565284,175931.56205565284,175931.56205565284,175931.56205565284,175931.56205565284,175931.56205565284
1176,2637,166716.4800550353,166716.4800550353,166716.4800550353,166716.4800550353,166716.4800550353,166716.4800550353,166716.4800550353
1177,2638,255309.7500015509,255309.7500015509,255309.7500015509,255309.7500015509,255309.7500015509,255309.7500015509,255309.7500015509
1178,2639,189542.75540059275,189542.75540059275,189542.75540059275,189542.75540059275,189542.75540059275,189542.75540059275,189542.75540059275
1179,2640,157094.9690700999,157094.9690700999,157094.9690700999,157094.9690700999,157094.9690700999,157094.9690700999,157094.9690700999
1180,2641,108053.59612035073,108053.59612035073,108053.59612035073,108053.59612035073,108053.59612035073,108053.59612035073,108053.59612035073
1181,2642,204407.03596400452,204407.03596400452,204407.03596400452,204407.03596400452,204407.03596400452,204407.03596400452,204407.03596400452
1182,2643,97202.8251466153,97202.8251466153,97202.8251466153,97202.8251466153,97202.8251466153,97202.8251466153,97202.8251466153
1183,2644,123874.80794651445,123874.80794651445,123874.80794651445,123874.80794651445,123874.80794651445,123874.80794651445,123874.80794651445
1184,2645,105454.4653277475,105454.4653277475,105454.4653277475,105454.4653277475,105454.4653277475,105454.4653277475,105454.4653277475
1185,2646,95691.12625473834,95691.12625473834,95691.12625473834,95691.12625473834,95691.12625473834,95691.12625473834,95691.12625473834
1186,2647,98499.66492721059,98499.66492721059,98499.66492721059,98499.66492721059,98499.66492721059,98499.66492721059,98499.66492721059
1187,2648,143076.64098242504,143076.64098242504,143076.64098242504,143076.64098242504,143076.64098242504,143076.64098242504,143076.64098242504
1188,2649,145675.3306161905,145675.3306161905,145675.3306161905,145675.3306161905,145675.3306161905,145675.3306161905,145675.3306161905
1189,2650,139684.91670366775,139684.91670366775,139684.91670366775,139684.91670366775,139684.91670366775,139684.91670366775,139684.91670366775
1190,2651,143262.62436270918,143262.62436270918,143262.62436270918,143262.62436270918,143262.62436270918,143262.62436270918,143262.62436270918
1191,2652,419125.9365077571,419125.9365077571,419125.9365077571,419125.9365077571,419125.9365077571,419125.9365077571,419125.9365077571
1192,2653,241328.53171014987,241328.53171014987,241328.53171014987,241328.53171014987,241328.53171014987,241328.53171014987,241328.53171014987
1193,2654,255727.64711187466,255727.64711187466,255727.64711187466,255727.64711187466,255727.64711187466,255727.64711187466,255727.64711187466
1194,2655,402636.5323113193,402636.5323113193,402636.5323113193,402636.5323113193,402636.5323113193,402636.5323113193,402636.5323113193
1195,2656,317514.12365475635,317514.12365475635,317514.12365475635,317514.12365475635,317514.12365475635,317514.12365475635,317514.12365475635
1196,2657,317768.00599512045,317768.00599512045,317768.00599512045,317768.00599512045,317768.00599512045,317768.00599512045,317768.00599512045
1197,2658,292401.19412819983,292401.19412819983,292401.19412819983,292401.19412819983,292401.19412819983,292401.19412819983,292401.19412819983
1198,2659,345874.30917019333,345874.30917019333,345874.30917019333,345874.30917019333,345874.30917019333,345874.30917019333,345874.30917019333
1199,2660,366021.8888401583,366021.8888401583,366021.8888401583,366021.8888401583,366021.8888401583,366021.8888401583,366021.8888401583
1200,2661,350398.6961812101,350398.6961812101,350398.6961812101,350398.6961812101,350398.6961812101,350398.6961812101,350398.6961812101
1201,2662,385409.7726393339,385409.7726393339,385409.7726393339,385409.7726393339,385409.7726393339,385409.7726393339,385409.7726393339
1202,2663,272038.11761336477,272038.11761336477,272038.11761336477,272038.11761336477,272038.11761336477,272038.11761336477,272038.11761336477
1203,2664,279625.1043805312,279625.1043805312,279625.1043805312,279625.1043805312,279625.1043805312,279625.1043805312,279625.1043805312
1204,2665,350262.48548424995,350262.48548424995,350262.48548424995,350262.48548424995,350262.48548424995,350262.48548424995,350262.48548424995
1205,2666,294174.4270109475,294174.4270109475,294174.4270109475,294174.4270109475,294174.4270109475,294174.4270109475,294174.4270109475
1206,2667,161019.81372878756,161019.81372878756,161019.81372878756,161019.81372878756,161019.81372878756,161019.81372878756,161019.81372878756
1207,2668,176890.2997344199,176890.2997344199,176890.2997344199,176890.2997344199,176890.2997344199,176890.2997344199,176890.2997344199
1208,2669,170314.96495588377,170314.96495588377,170314.96495588377,170314.96495588377,170314.96495588377,170314.96495588377,170314.96495588377
1209,2670,263958.1168653917,263958.1168653917,263958.1168653917,263958.1168653917,263958.1168653917,263958.1168653917,263958.1168653917
1210,2671,179638.52928420465,179638.52928420465,179638.52928420465,179638.52928420465,179638.52928420465,179638.52928420465,179638.52928420465
1211,2672,193684.32706432554,193684.32706432554,193684.32706432554,193684.32706432554,193684.32706432554,193684.32706432554,193684.32706432554
1212,2673,205079.40261445055,205079.40261445055,205079.40261445055,205079.40261445055,205079.40261445055,205079.40261445055,205079.40261445055
1213,2674,200393.01621391438,200393.01621391438,200393.01621391438,200393.01621391438,200393.01621391438,200393.01621391438,200393.01621391438
1214,2675,174211.9760023074,174211.9760023074,174211.9760023074,174211.9760023074,174211.9760023074,174211.9760023074,174211.9760023074
1215,2676,186706.35812924127,186706.35812924127,186706.35812924127,186706.35812924127,186706.35812924127,186706.35812924127,186706.35812924127
1216,2677,190149.43762599397,190149.43762599397,190149.43762599397,190149.43762599397,190149.43762599397,190149.43762599397,190149.43762599397
1217,2678,257645.09061685833,257645.09061685833,257645.09061685833,257645.09061685833,257645.09061685833,257645.09061685833,257645.09061685833
1218,2679,282248.0447624028,282248.0447624028,282248.0447624028,282248.0447624028,282248.0447624028,282248.0447624028,282248.0447624028
1219,2680,286062.7260977564,286062.7260977564,286062.7260977564,286062.7260977564,286062.7260977564,286062.7260977564,286062.7260977564
1220,2681,401048.36587010813,401048.36587010813,401048.36587010813,401048.36587010813,401048.36587010813,401048.36587010813,401048.36587010813
1221,2682,340929.5111798978,340929.5111798978,340929.5111798978,340929.5111798978,340929.5111798978,340929.5111798978,340929.5111798978
1222,2683,547359.4818385261,547359.4818385261,547359.4818385261,547359.4818385261,547359.4818385261,547359.4818385261,547359.4818385261
1223,2684,314827.3658914504,314827.3658914504,314827.3658914504,314827.3658914504,314827.3658914504,314827.3658914504,314827.3658914504
1224,2685,315355.7656504795,315355.7656504795,315355.7656504795,315355.7656504795,315355.7656504795,315355.7656504795,315355.7656504795
1225,2686,245437.9704214146,245437.9704214146,245437.9704214146,245437.9704214146,245437.9704214146,245437.9704214146,245437.9704214146
1226,2687,339966.36970464897,339966.36970464897,339966.36970464897,339966.36970464897,339966.36970464897,339966.36970464897,339966.36970464897
1227,2688,205202.94157913377,205202.94157913377,205202.94157913377,205202.94157913377,205202.94157913377,205202.94157913377,205202.94157913377
1228,2689,212861.72027867564,212861.72027867564,212861.72027867564,212861.72027867564,212861.72027867564,212861.72027867564,212861.72027867564
1229,2690,477853.45716503914,477853.45716503914,477853.45716503914,477853.45716503914,477853.45716503914,477853.45716503914,477853.45716503914
1230,2691,192299.26234909377,192299.26234909377,192299.26234909377,192299.26234909377,192299.26234909377,192299.26234909377,192299.26234909377
1231,2692,121994.98506328404,121994.98506328404,121994.98506328404,121994.98506328404,121994.98506328404,121994.98506328404,121994.98506328404
1232,2693,185628.48025606267,185628.48025606267,185628.48025606267,185628.48025606267,185628.48025606267,185628.48025606267,185628.48025606267
1233,2694,119299.59600361525,119299.59600361525,119299.59600361525,119299.59600361525,119299.59600361525,119299.59600361525,119299.59600361525
1234,2695,188478.27852463225,188478.27852463225,188478.27852463225,188478.27852463225,188478.27852463225,188478.27852463225,188478.27852463225
1235,2696,184736.00070120706,184736.00070120706,184736.00070120706,184736.00070120706,184736.00070120706,184736.00070120706,184736.00070120706
1236,2697,191169.2267709348,191169.2267709348,191169.2267709348,191169.2267709348,191169.2267709348,191169.2267709348,191169.2267709348
1237,2698,189822.3034467418,189822.3034467418,189822.3034467418,189822.3034467418,189822.3034467418,189822.3034467418,189822.3034467418
1238,2699,180881.3531082009,180881.3531082009,180881.3531082009,180881.3531082009,180881.3531082009,180881.3531082009,180881.3531082009
1239,2700,161959.795562007,161959.795562007,161959.795562007,161959.795562007,161959.795562007,161959.795562007,161959.795562007
1240,2701,164741.0757708719,164741.0757708719,164741.0757708719,164741.0757708719,164741.0757708719,164741.0757708719,164741.0757708719
1241,2702,111981.37808159678,111981.37808159678,111981.37808159678,111981.37808159678,111981.37808159678,111981.37808159678,111981.37808159678
1242,2703,121146.48312026319,121146.48312026319,121146.48312026319,121146.48312026319,121146.48312026319,121146.48312026319,121146.48312026319
1243,2704,138025.09967445262,138025.09967445262,138025.09967445262,138025.09967445262,138025.09967445262,138025.09967445262,138025.09967445262
1244,2705,121773.10719336182,121773.10719336182,121773.10719336182,121773.10719336182,121773.10719336182,121773.10719336182,121773.10719336182
1245,2706,117947.97297967218,117947.97297967218,117947.97297967218,117947.97297967218,117947.97297967218,117947.97297967218,117947.97297967218
1246,2707,131884.3344922413,131884.3344922413,131884.3344922413,131884.3344922413,131884.3344922413,131884.3344922413,131884.3344922413
1247,2708,136007.33482673822,136007.33482673822,136007.33482673822,136007.33482673822,136007.33482673822,136007.33482673822,136007.33482673822
1248,2709,108152.32225892942,108152.32225892942,108152.32225892942,108152.32225892942,108152.32225892942,108152.32225892942,108152.32225892942
1249,2710,127557.78631949735,127557.78631949735,127557.78631949735,127557.78631949735,127557.78631949735,127557.78631949735,127557.78631949735
1250,2711,252158.44275552154,252158.44275552154,252158.44275552154,252158.44275552154,252158.44275552154,252158.44275552154,252158.44275552154
1251,2712,388479.73100963316,388479.73100963316,388479.73100963316,388479.73100963316,388479.73100963316,388479.73100963316,388479.73100963316
1252,2713,179859.0063444359,179859.0063444359,179859.0063444359,179859.0063444359,179859.0063444359,179859.0063444359,179859.0063444359
1253,2714,153762.8204629317,153762.8204629317,153762.8204629317,153762.8204629317,153762.8204629317,153762.8204629317,153762.8204629317
1254,2715,174458.61790662058,174458.61790662058,174458.61790662058,174458.61790662058,174458.61790662058,174458.61790662058,174458.61790662058
1255,2716,151084.4963140103,151084.4963140103,151084.4963140103,151084.4963140103,151084.4963140103,151084.4963140103,151084.4963140103
1256,2717,174100.22849183864,174100.22849183864,174100.22849183864,174100.22849183864,174100.22849183864,174100.22849183864,174100.22849183864
1257,2718,223494.60955663217,223494.60955663217,223494.60955663217,223494.60955663217,223494.60955663217,223494.60955663217,223494.60955663217
1258,2719,165975.41835631488,165975.41835631488,165975.41835631488,165975.41835631488,165975.41835631488,165975.41835631488,165975.41835631488
1259,2720,175272.37721236213,175272.37721236213,175272.37721236213,175272.37721236213,175272.37721236213,175272.37721236213,175272.37721236213
1260,2721,142014.23315774533,142014.23315774533,142014.23315774533,142014.23315774533,142014.23315774533,142014.23315774533,142014.23315774533
1261,2722,163890.04046051324,163890.04046051324,163890.04046051324,163890.04046051324,163890.04046051324,163890.04046051324,163890.04046051324
1262,2723,140510.25547088287,140510.25547088287,140510.25547088287,140510.25547088287,140510.25547088287,140510.25547088287,140510.25547088287
1263,2724,132277.99690670578,132277.99690670578,132277.99690670578,132277.99690670578,132277.99690670578,132277.99690670578,132277.99690670578
1264,2725,138254.24903495546,138254.24903495546,138254.24903495546,138254.24903495546,138254.24903495546,138254.24903495546,138254.24903495546
1265,2726,153267.0588218235,153267.0588218235,153267.0588218235,153267.0588218235,153267.0588218235,153267.0588218235,153267.0588218235
1266,2727,184955.7264914311,184955.7264914311,184955.7264914311,184955.7264914311,184955.7264914311,184955.7264914311,184955.7264914311
1267,2728,176729.06690225474,176729.06690225474,176729.06690225474,176729.06690225474,176729.06690225474,176729.06690225474,176729.06690225474
1268,2729,149335.31122997834,149335.31122997834,149335.31122997834,149335.31122997834,149335.31122997834,149335.31122997834,149335.31122997834
1269,2730,146043.72002997258,146043.72002997258,146043.72002997258,146043.72002997258,146043.72002997258,146043.72002997258,146043.72002997258
1270,2731,126698.27477443355,126698.27477443355,126698.27477443355,126698.27477443355,126698.27477443355,126698.27477443355,126698.27477443355
1271,2732,128957.4806595627,128957.4806595627,128957.4806595627,128957.4806595627,128957.4806595627,128957.4806595627,128957.4806595627
1272,2733,161330.24817473933,161330.24817473933,161330.24817473933,161330.24817473933,161330.24817473933,161330.24817473933,161330.24817473933
1273,2734,141106.200667635,141106.200667635,141106.200667635,141106.200667635,141106.200667635,141106.200667635,141106.200667635
1274,2735,140255.92734571142,140255.92734571142,140255.92734571142,140255.92734571142,140255.92734571142,140255.92734571142,140255.92734571142
1275,2736,148128.25487861343,148128.25487861343,148128.25487861343,148128.25487861343,148128.25487861343,148128.25487861343,148128.25487861343
1276,2737,123212.96155647804,123212.96155647804,123212.96155647804,123212.96155647804,123212.96155647804,123212.96155647804,123212.96155647804
1277,2738,131073.57702101071,131073.57702101071,131073.57702101071,131073.57702101071,131073.57702101071,131073.57702101071,131073.57702101071
1278,2739,161868.36345003228,161868.36345003228,161868.36345003228,161868.36345003228,161868.36345003228,161868.36345003228,161868.36345003228
1279,2740,137294.90291853354,137294.90291853354,137294.90291853354,137294.90291853354,137294.90291853354,137294.90291853354,137294.90291853354
1280,2741,147783.71081876208,147783.71081876208,147783.71081876208,147783.71081876208,147783.71081876208,147783.71081876208,147783.71081876208
1281,2742,157100.6506311256,157100.6506311256,157100.6506311256,157100.6506311256,157100.6506311256,157100.6506311256,157100.6506311256
1282,2743,149531.97576505836,149531.97576505836,149531.97576505836,149531.97576505836,149531.97576505836,149531.97576505836,149531.97576505836
1283,2744,158856.44652126965,158856.44652126965,158856.44652126965,158856.44652126965,158856.44652126965,158856.44652126965,158856.44652126965
1284,2745,136940.08254344572,136940.08254344572,136940.08254344572,136940.08254344572,136940.08254344572,136940.08254344572,136940.08254344572
1285,2746,137687.3448631336,137687.3448631336,137687.3448631336,137687.3448631336,137687.3448631336,137687.3448631336,137687.3448631336
1286,2747,145774.91416615236,145774.91416615236,145774.91416615236,145774.91416615236,145774.91416615236,145774.91416615236,145774.91416615236
1287,2748,125792.5522114559,125792.5522114559,125792.5522114559,125792.5522114559,125792.5522114559,125792.5522114559,125792.5522114559
1288,2749,129204.36440649726,129204.36440649726,129204.36440649726,129204.36440649726,129204.36440649726,129204.36440649726,129204.36440649726
1289,2750,135161.62123522378,135161.62123522378,135161.62123522378,135161.62123522378,135161.62123522378,135161.62123522378,135161.62123522378
1290,2751,139756.61204891608,139756.61204891608,139756.61204891608,139756.61204891608,139756.61204891608,139756.61204891608,139756.61204891608
1291,2752,208092.84355772723,208092.84355772723,208092.84355772723,208092.84355772723,208092.84355772723,208092.84355772723,208092.84355772723
1292,2753,160993.0001723646,160993.0001723646,160993.0001723646,160993.0001723646,160993.0001723646,160993.0001723646,160993.0001723646
1293,2754,203746.51939894416,203746.51939894416,203746.51939894416,203746.51939894416,203746.51939894416,203746.51939894416,203746.51939894416
1294,2755,132196.70829459775,132196.70829459775,132196.70829459775,132196.70829459775,132196.70829459775,132196.70829459775,132196.70829459775
1295,2756,82636.81569600428,82636.81569600428,82636.81569600428,82636.81569600428,82636.81569600428,82636.81569600428,82636.81569600428
1296,2757,61865.153549563154,61865.153549563154,61865.153549563154,61865.153549563154,61865.153549563154,61865.153549563154,61865.153549563154
1297,2758,85148.36995281129,85148.36995281129,85148.36995281129,85148.36995281129,85148.36995281129,85148.36995281129,85148.36995281129
1298,2759,160032.67602892182,160032.67602892182,160032.67602892182,160032.67602892182,160032.67602892182,160032.67602892182,160032.67602892182
1299,2760,124354.30713378334,124354.30713378334,124354.30713378334,124354.30713378334,124354.30713378334,124354.30713378334,124354.30713378334
1300,2761,154514.81803648366,154514.81803648366,154514.81803648366,154514.81803648366,154514.81803648366,154514.81803648366,154514.81803648366
1301,2762,148032.30505949823,148032.30505949823,148032.30505949823,148032.30505949823,148032.30505949823,148032.30505949823,148032.30505949823
1302,2763,180383.95027606044,180383.95027606044,180383.95027606044,180383.95027606044,180383.95027606044,180383.95027606044,180383.95027606044
1303,2764,145028.6509019221,145028.6509019221,145028.6509019221,145028.6509019221,145028.6509019221,145028.6509019221,145028.6509019221
1304,2765,279200.302191348,279200.302191348,279200.302191348,279200.302191348,279200.302191348,279200.302191348,279200.302191348
1305,2766,135936.89660134757,135936.89660134757,135936.89660134757,135936.89660134757,135936.89660134757,135936.89660134757,135936.89660134757
1306,2767,88128.72447497633,88128.72447497633,88128.72447497633,88128.72447497633,88128.72447497633,88128.72447497633,88128.72447497633
1307,2768,128323.73804318297,128323.73804318297,128323.73804318297,128323.73804318297,128323.73804318297,128323.73804318297,128323.73804318297
1308,2769,138846.42426789433,138846.42426789433,138846.42426789433,138846.42426789433,138846.42426789433,138846.42426789433,138846.42426789433
1309,2770,136616.2648714526,136616.2648714526,136616.2648714526,136616.2648714526,136616.2648714526,136616.2648714526,136616.2648714526
1310,2771,110181.5089992618,110181.5089992618,110181.5089992618,110181.5089992618,110181.5089992618,110181.5089992618,110181.5089992618
1311,2772,114215.2563574322,114215.2563574322,114215.2563574322,114215.2563574322,114215.2563574322,114215.2563574322,114215.2563574322
1312,2773,157580.07838542445,157580.07838542445,157580.07838542445,157580.07838542445,157580.07838542445,157580.07838542445,157580.07838542445
1313,2774,140129.78602192958,140129.78602192958,140129.78602192958,140129.78602192958,140129.78602192958,140129.78602192958,140129.78602192958
1314,2775,123925.62277408113,123925.62277408113,123925.62277408113,123925.62277408113,123925.62277408113,123925.62277408113,123925.62277408113
1315,2776,137957.08389532653,137957.08389532653,137957.08389532653,137957.08389532653,137957.08389532653,137957.08389532653,137957.08389532653
1316,2777,147992.94058310674,147992.94058310674,147992.94058310674,147992.94058310674,147992.94058310674,147992.94058310674,147992.94058310674
1317,2778,102179.05345528219,102179.05345528219,102179.05345528219,102179.05345528219,102179.05345528219,102179.05345528219,102179.05345528219
1318,2779,129896.63782610516,129896.63782610516,129896.63782610516,129896.63782610516,129896.63782610516,129896.63782610516,129896.63782610516
1319,2780,98862.15776353075,98862.15776353075,98862.15776353075,98862.15776353075,98862.15776353075,98862.15776353075,98862.15776353075
1320,2781,91630.74397254507,91630.74397254507,91630.74397254507,91630.74397254507,91630.74397254507,91630.74397254507,91630.74397254507
1321,2782,96747.59872653428,96747.59872653428,96747.59872653428,96747.59872653428,96747.59872653428,96747.59872653428,96747.59872653428
1322,2783,100874.66266018685,100874.66266018685,100874.66266018685,100874.66266018685,100874.66266018685,100874.66266018685,100874.66266018685
1323,2784,129902.4378811878,129902.4378811878,129902.4378811878,129902.4378811878,129902.4378811878,129902.4378811878,129902.4378811878
1324,2785,144982.5009494642,144982.5009494642,144982.5009494642,144982.5009494642,144982.5009494642,144982.5009494642,144982.5009494642
1325,2786,67040.58366703463,67040.58366703463,67040.58366703463,67040.58366703463,67040.58366703463,67040.58366703463,67040.58366703463
1326,2787,120401.36976526023,120401.36976526023,120401.36976526023,120401.36976526023,120401.36976526023,120401.36976526023,120401.36976526023
1327,2788,76919.92498363864,76919.92498363864,76919.92498363864,76919.92498363864,76919.92498363864,76919.92498363864,76919.92498363864
1328,2789,174435.9100048134,174435.9100048134,174435.9100048134,174435.9100048134,174435.9100048134,174435.9100048134,174435.9100048134
1329,2790,97100.53804061147,97100.53804061147,97100.53804061147,97100.53804061147,97100.53804061147,97100.53804061147,97100.53804061147
1330,2791,116272.43367114342,116272.43367114342,116272.43367114342,116272.43367114342,116272.43367114342,116272.43367114342,116272.43367114342
1331,2792,64559.731994692556,64559.731994692556,64559.731994692556,64559.731994692556,64559.731994692556,64559.731994692556,64559.731994692556
1332,2793,182294.56478057065,182294.56478057065,182294.56478057065,182294.56478057065,182294.56478057065,182294.56478057065,182294.56478057065
1333,2794,97472.13385742286,97472.13385742286,97472.13385742286,97472.13385742286,97472.13385742286,97472.13385742286,97472.13385742286
1334,2795,127557.9687082471,127557.9687082471,127557.9687082471,127557.9687082471,127557.9687082471,127557.9687082471,127557.9687082471
1335,2796,100932.41539370599,100932.41539370599,100932.41539370599,100932.41539370599,100932.41539370599,100932.41539370599,100932.41539370599
1336,2797,195467.89459905273,195467.89459905273,195467.89459905273,195467.89459905273,195467.89459905273,195467.89459905273,195467.89459905273
1337,2798,105094.83882561733,105094.83882561733,105094.83882561733,105094.83882561733,105094.83882561733,105094.83882561733,105094.83882561733
1338,2799,126135.52817798742,126135.52817798742,126135.52817798742,126135.52817798742,126135.52817798742,126135.52817798742,126135.52817798742
1339,2800,66977.85587091524,66977.85587091524,66977.85587091524,66977.85587091524,66977.85587091524,66977.85587091524,66977.85587091524
1340,2801,100811.87366947485,100811.87366947485,100811.87366947485,100811.87366947485,100811.87366947485,100811.87366947485,100811.87366947485
1341,2802,126986.09087720721,126986.09087720721,126986.09087720721,126986.09087720721,126986.09087720721,126986.09087720721,126986.09087720721
1342,2803,165538.91837392925,165538.91837392925,165538.91837392925,165538.91837392925,165538.91837392925,165538.91837392925,165538.91837392925
1343,2804,134429.19987687893,134429.19987687893,134429.19987687893,134429.19987687893,134429.19987687893,134429.19987687893,134429.19987687893
1344,2805,99736.71966622148,99736.71966622148,99736.71966622148,99736.71966622148,99736.71966622148,99736.71966622148,99736.71966622148
1345,2806,82637.81225474851,82637.81225474851,82637.81225474851,82637.81225474851,82637.81225474851,82637.81225474851,82637.81225474851
1346,2807,148201.78683087218,148201.78683087218,148201.78683087218,148201.78683087218,148201.78683087218,148201.78683087218,148201.78683087218
1347,2808,150260.70431440457,150260.70431440457,150260.70431440457,150260.70431440457,150260.70431440457,150260.70431440457,150260.70431440457
1348,2809,133706.95967940585,133706.95967940585,133706.95967940585,133706.95967940585,133706.95967940585,133706.95967940585,133706.95967940585
1349,2810,123381.76258218053,123381.76258218053,123381.76258218053,123381.76258218053,123381.76258218053,123381.76258218053,123381.76258218053
1350,2811,166956.07654023558,166956.07654023558,166956.07654023558,166956.07654023558,166956.07654023558,166956.07654023558,166956.07654023558
1351,2812,159476.22635401873,159476.22635401873,159476.22635401873,159476.22635401873,159476.22635401873,159476.22635401873,159476.22635401873
1352,2813,154512.90552014008,154512.90552014008,154512.90552014008,154512.90552014008,154512.90552014008,154512.90552014008,154512.90552014008
1353,2814,150642.92218403606,150642.92218403606,150642.92218403606,150642.92218403606,150642.92218403606,150642.92218403606,150642.92218403606
1354,2815,108741.89329797274,108741.89329797274,108741.89329797274,108741.89329797274,108741.89329797274,108741.89329797274,108741.89329797274
1355,2816,238038.64316610302,238038.64316610302,238038.64316610302,238038.64316610302,238038.64316610302,238038.64316610302,238038.64316610302
1356,2817,156237.1210447517,156237.1210447517,156237.1210447517,156237.1210447517,156237.1210447517,156237.1210447517,156237.1210447517
1357,2818,137819.65615754752,137819.65615754752,137819.65615754752,137819.65615754752,137819.65615754752,137819.65615754752,137819.65615754752
1358,2819,155138.85058252135,155138.85058252135,155138.85058252135,155138.85058252135,155138.85058252135,155138.85058252135,155138.85058252135
1359,2820,142339.09743318975,142339.09743318975,142339.09743318975,142339.09743318975,142339.09743318975,142339.09743318975,142339.09743318975
1360,2821,119057.21553167875,119057.21553167875,119057.21553167875,119057.21553167875,119057.21553167875,119057.21553167875,119057.21553167875
1361,2822,187941.33935382773,187941.33935382773,187941.33935382773,187941.33935382773,187941.33935382773,187941.33935382773,187941.33935382773
1362,2823,306277.18991985987,306277.18991985987,306277.18991985987,306277.18991985987,306277.18991985987,306277.18991985987,306277.18991985987
